-7	0.5226	1.1082	2.338	0.647423191	0.659799952	0.671742566
-6.5	0.4932	1.0465	2.2091	0.611000991	0.623065015	0.634707657
-6	0.4625	0.982	2.074	0.572968285	0.584663015	0.595891395
-5.5	0.4306	0.9146	1.9327	0.533448959	0.544534413	0.55529378
-5	0.3975	0.8446	1.7856	0.492443013	0.502857823	0.513029737
-4.5	0.3632	0.7721	1.6331	0.449950446	0.459692784	0.469214193
-4	0.3279	0.6974	1.4755	0.406219029	0.415217909	0.423933343
-3.5	0.2917	0.6205	1.3133	0.361372646	0.369433198	0.377330843
-3	0.2545	0.5417	1.1469	0.315287413	0.322517266	0.32952162
-2.5	0.2167	0.4613	0.9769	0.26845887	0.274648726	0.280678063
-2	0.1782	0.3794	0.8036	0.220763132	0.225887116	0.230886367
-1.5	0.1392	0.2963	0.6278	0.172447968	0.17641105	0.180376383
-1	0.0997	0.2123	0.4499	0.12351338	0.126399143	0.129263037
-0.5	0.0599	0.1277	0.2705	0.074207136	0.076030007	0.077718719
0	0.02	0.0426	0.0903	0.024777007	0.025363182	0.025944548
0.5	-0.02	-0.0426	-0.0903	-0.024777007	-0.025363182	-0.025944548
1	-0.0599	-0.1277	-0.2705	-0.074207136	-0.076030007	-0.077718719
1.5	-0.0997	-0.2123	-0.4499	-0.12351338	-0.126399143	-0.129263037
2	-0.1392	-0.2963	-0.6278	-0.172447968	-0.17641105	-0.180376383
2.5	-0.1782	-0.3794	-0.8036	-0.220763132	-0.225887116	-0.230886367
3	-0.2167	-0.4613	-0.9769	-0.26845887	-0.274648726	-0.280678063
3.5	-0.2545	-0.5417	-1.1469	-0.315287413	-0.322517266	-0.32952162
4	-0.2917	-0.6205	-1.3133	-0.361372646	-0.369433198	-0.377330843
4.5	-0.3279	-0.6974	-1.4755	-0.406219029	-0.415217909	-0.423933343
5	-0.3632	-0.7721	-1.6331	-0.449950446	-0.459692784	-0.469214193
5.5	-0.3975	-0.8446	-1.7856	-0.492443013	-0.502857823	-0.513029737
6	-0.4306	-0.9146	-1.9327	-0.533448959	-0.544534413	-0.55529378
6.5	-0.4625	-0.982	-2.074	-0.572968285	-0.584663015	-0.595891395
7	-0.4932	-1.0465	-2.2091	-0.611000991	-0.623065015	-0.634707657
7.5	-0.5226	-1.1082	-2.338	-0.647423191	-0.659799952	-0.671742566
8	-0.5506	-1.1668	-2.4601	-0.682111001	-0.694689212	-0.706823732
8.5	-0.5771	-1.2223	-2.5754	-0.714940535	-0.727732794	-0.739951156
9	-0.6022	-1.2746	-2.6838	-0.746035679	-0.75887116	-0.771096107
